#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
229.0,1,1227.837884
359.802899,5,1228.575641
635.732703,2,1229.271132
624.202263,9,1230.143914
630.00598,4,1230.926398
632.16298,4,1231.626216
635.084193,4,1232.387034
633.915974,2,1233.137276
656.220992,6,1233.877359
634.206585,4,1234.609481
632.059712,5,1235.357345
637.942756,2,1236.054956
637.482372,2,1236.772162
628.315748,9,1237.588284
633.733882,2,1238.291448
632.108952,2,1238.961098
628.825803,3,1239.608988
640.061675,1,1240.304575
659.771682,2,1240.990075
664.893395,2,1241.694512
637.921334,1,1242.339983
634.69827,1,1242.993341
229.0,1,1243.356368
655.977412,7,1244.186449
629.90565,2,1244.906753
607.136047,27,1246.188141
634.625154,2,1246.869277
370.708699,6,1247.693752
633.431414,6,1248.501882
229.0,1,1248.857739
227.870723,2,1249.252821
227.783197,2,1249.636715
628.100292,6,1250.467381
632.513063,5,1251.25577
623.724201,13,1252.221463
224.2865,5,1252.650467
330.447631,1,1253.250745
227.750413,2,1253.674158
226.736848,3,1254.112072
624.282096,9,1254.971214
229.0,1,1255.344227
229.0,1,1255.702685
657.475403,7,1256.488761
229.0,1,1256.843286
631.19398,3,1257.601822
632.894571,5,1258.366653
631.250264,3,1259.102911
632.050557,3,1259.804096
229.0,1,1260.170865
662.065116,1,1260.801216
662.547933,1,1261.508373
638.144712,2,1262.202208
634.816632,1,1262.872723
226.661361,3,1263.304845
318.391007,3,1263.93525
630.770223,10,1264.839034
296.693678,4,1265.56023
223.328782,6,1266.03989
662.174498,2,1266.717338
343.769456,3,1267.361335
634.697107,1,1268.016826
229.0,1,1268.369146
633.816528,1,1269.068699
229.0,1,1269.432342
631.754873,3,1270.175184
628.541379,6,1270.948892
657.89725,7,1271.767464
632.014007,3,1272.515746
352.966886,1,1273.104798
224.335157,5,1273.588028
615.33134,12,1274.468251
634.632226,1,1275.168092
357.404256,1,1275.766604
229.0,1,1276.17172
628.734136,9,1277.055605
664.27386,2,1277.707563
224.298906,5,1278.182607
229.0,1,1278.533053
634.89046,2,1279.218814
624.795112,9,1280.183368
229.0,1,1280.548033
229.0,1,1280.905526
631.363948,7,1281.748957
226.64912,3,1282.149548
633.447823,5,1282.963427
372.296641,1,1283.635137
352.611455,4,1284.282489
229.0,1,1284.647581
227.803391,2,1285.048938
226.738334,3,1285.465548
629.967313,2,1286.138084
634.291947,1,1286.801384
637.541325,1,1287.456619
632.882045,3,1288.167464
633.827828,1,1288.821257
227.818168,2,1289.20752
639.198739,1,1289.85657
229.0,1,1290.215134
640.150053,1,1290.871213
222.079613,7,1291.434687
220.989246,8,1291.981365
229.0,1,1292.337265
632.758436,1,1292.982266
229.0,1,1293.352247
635.320269,3,1294.054057
226.667685,3,1294.518482
633.565398,2,1295.199847
634.93141,1,1295.868658
227.877276,2,1296.249424
630.244764,3,1296.987178
225.571005,4,1297.433567
637.940368,3,1298.129766
635.359481,3,1298.838979
229.0,1,1299.232733
662.971636,1,1299.884739
629.569516,2,1300.605297
635.623295,1,1301.253288
337.565034,6,1302.047107
229.0,1,1302.388515
633.358667,5,1303.151458
631.2781,3,1303.86688
633.783303,1,1304.552791
634.112525,1,1305.217704
640.957946,2,1305.915466
229.0,1,1306.28039
626.907611,6,1307.087047
637.694992,2,1307.71414
628.629591,5,1308.480774
361.943979,2,1309.195421
662.902386,2,1309.866541
229.0,1,1310.232989
634.448674,1,1310.878929
354.438794,2,1311.496787
633.460658,3,1312.199303
661.204395,2,1312.982049
658.246939,6,1313.735221
629.361953,5,1314.515647
229.0,1,1314.879309
630.783237,1,1315.517913
229.0,1,1315.883005
628.571921,4,1316.632312
638.481264,2,1317.329968
634.496437,1,1318.015542
631.449362,3,1318.735111
229.0,1,1319.099631
633.517489,2,1319.797755
632.810796,1,1320.485154
633.317434,2,1321.235314
363.645535,1,1322.135193
327.470916,18,1323.163861
633.855575,1,1323.884346
229.0,1,1324.247875
635.069222,1,1324.945567
626.107601,12,1325.888
229.0,1,1326.237065
333.38726,1,1326.84668
635.398139,1,1327.532126
637.126166,2,1328.248717
226.732604,3,1328.678706
639.058242,1,1329.328001
628.079312,5,1330.087183
339.298485,5,1330.797807
640.271333,1,1331.461732
229.0,1,1331.849519
630.565174,1,1332.503912
621.368325,16,1333.548377
632.295572,4,1334.276852
662.561442,3,1334.950495
639.348734,2,1335.694794
637.478671,1,1336.329858
626.640096,4,1337.052601
631.431813,3,1337.796994
229.0,1,1338.203072
227.863592,2,1338.585951
633.086311,3,1339.327605
229.0,1,1339.694964
229.0,1,1340.113434
229.0,1,1340.494108
629.996134,4,1341.234254
227.784335,2,1341.627133
346.992559,3,1342.280899
635.881114,2,1342.982842
632.018737,6,1343.777812
637.76442,1,1344.445235
229.0,1,1344.797284
635.957189,1,1345.413896
229.0,1,1345.778617
633.265884,1,1346.468171
632.073503,3,1347.161583
629.516089,2,1347.878647
374.106111,3,1348.578294
229.0,1,1348.946063
225.440363,4,1349.397885
226.6761,3,1349.826498
635.26752,1,1350.479076
659.67462,6,1351.245485
631.873127,3,1351.961431
632.283577,2,1352.676646
639.135658,1,1353.331919
654.990317,8,1354.215859
627.385582,5,1354.981699
362.188275,2,1355.592784
640.931383,1,1356.242576
654.974278,7,1357.060863
662.187748,4,1357.844268
226.688418,3,1358.247109
640.475167,1,1358.944408
631.062054,4,1359.675812
638.103335,2,1360.361755
632.182664,3,1361.081163
353.440146,6,1361.892945
623.529521,4,1362.61673
663.965724,1,1363.264659
634.161986,1,1363.91515
609.684464,27,1365.240654
633.955096,1,1365.924758
628.360987,6,1366.723998
634.460591,1,1367.424597
634.441791,5,1368.210552
356.282033,3,1368.911967
623.807824,4,1369.67519
639.731302,2,1370.36106
625.554963,3,1371.074293
634.462175,1,1371.726094
630.830557,1,1372.408348
224.316709,5,1372.945781
629.507871,9,1373.797176
229.0,1,1374.180129
633.507798,1,1374.846642
634.718464,1,1375.496512
224.312106,5,1375.940704
633.457001,2,1376.678929
634.358719,5,1377.461493
633.021209,2,1378.157611
227.878347,2,1378.546894
631.971778,3,1379.274383
626.121266,9,1380.198258
635.745819,4,1380.949613
229.0,1,1381.307219
639.063504,1,1381.927415
633.951474,7,1382.779433
229.0,1,1383.130704
226.713419,3,1383.562402
637.783028,4,1384.343275
637.08443,5,1385.058271
624.49438,9,1386.008707
580.032915,1,1386.676953
628.986557,6,1387.505063
227.730348,2,1387.893098
635.542852,2,1388.562386
635.989727,1,1389.209213
634.060236,1,1389.843557
633.636288,1,1390.512114
217.378541,11,1391.162334
638.2529,1,1391.809664
635.167686,1,1392.47751
349.028458,1,1393.075234
635.088574,2,1393.739481
361.047034,5,1394.504494
660.386683,3,1395.226192
633.957224,1,1395.878632
210.777207,16,1396.644952
229.0,1,1396.989539
640.206825,2,1397.675668
229.0,1,1398.038649
635.817432,4,1398.822482
633.534498,2,1399.537408
227.868475,2,1399.944781
634.447085,1,1400.641532
637.130347,2,1401.3382
628.911549,8,1402.197782
635.464612,3,1402.892203
638.926914,1,1403.570342
225.512035,4,1404.00518
662.27821,3,1404.707094
229.0,1,1405.071723
663.268553,1,1405.712718
631.417895,3,1406.444187
227.86619,2,1406.863678
224.365373,5,1407.327166
328.108133,9,1408.129413
641.838247,1,1408.744418
224.434548,5,1409.25707
310.92505,2,1409.912371
628.457812,6,1410.68739
634.39548,7,1411.507182
635.175432,2,1412.187272
229.0,1,1412.555588
338.938697,1,1413.205771
637.116725,1,1413.852783
226.57862,3,1414.254121
324.079137,11,1415.121169
636.798342,6,1415.92273
629.625055,2,1416.674585
229.0,1,1417.026339
229.0,1,1417.388482
658.70108,5,1418.156755
633.425123,2,1418.842379
632.311742,4,1419.553253
338.627069,6,1420.337221
229.0,1,1420.694777
659.883248,3,1421.359368
663.597713,3,1422.073785
638.314012,1,1422.743445
636.98502,1,1423.393423
626.281337,8,1424.247406
229.0,1,1424.621398
229.0,1,1424.971775
631.022839,4,1425.718371
634.345823,3,1426.419926
229.0,1,1426.790701
633.387767,2,1427.558998
657.756006,5,1428.28775
229.0,1,1428.653415
360.836275,2,1429.275376
640.968137,1,1429.9307
637.536733,1,1430.558378
635.794195,1,1431.273844
226.655656,3,1431.685736
636.239688,1,1432.336462
634.152181,1,1433.005138
656.818604,6,1433.787561
220.528817,8,1434.338522
227.87421,2,1434.751901
321.59966,1,1435.352449
226.725544,3,1435.753737
665.057529,1,1436.384128
668.007508,1,1437.002697
634.116108,1,1437.71885
642.457826,1,1438.339808
664.163323,2,1439.036701
229.0,1,1439.390816
627.99482,3,1440.037106
227.817614,2,1440.422117
634.281944,1,1441.118022
349.740824,2,1441.757405
227.887379,2,1442.138635
633.621251,2,1442.873968
376.55891,1,1443.556182
626.524231,4,1444.323872
224.414388,5,1444.783269
638.518524,1,1445.484342
229.0,1,1445.857069
639.402186,1,1446.503419
634.928983,2,1447.201296
633.83548,2,1447.917408
220.760787,8,1448.470352
634.230607,1,1449.167797
223.361895,6,1449.638354
633.117175,2,1450.335884
634.724857,5,1451.089911
635.4814,4,1451.80089
631.70355,5,1452.634356
229.0,1,1453.003592
633.274259,2,1453.692116
227.86462,2,1454.073875
632.318886,2,1454.76868
631.157648,6,1455.552695
229.0,1,1455.916686
222.944645,6,1456.453427
632.501854,2,1457.167378
221.811523,7,1457.702274
663.805973,1,1458.353194
639.658569,3,1459.034392
350.305977,2,1459.666638
630.808074,5,1460.540687
225.354144,4,1460.982902
229.0,1,1461.366202
638.463223,2,1462.08512
226.687609,3,1462.505714
628.544739,6,1463.334855
630.285693,1,1464.003343
632.052487,3,1464.701162
229.0,1,1465.06969
227.868629,2,1465.459666
637.577428,3,1466.191984
226.660274,3,1466.600764
636.745834,4,1467.319767
227.84064,2,1467.751001
634.742908,1,1468.451755
634.067254,1,1469.049711
632.861995,2,1469.736175
635.786051,2,1470.41939
641.92647,1,1471.068312
221.89995,7,1471.634834
226.606944,3,1472.034076
632.022022,2,1472.715154
636.826056,1,1473.355211
632.992724,3,1474.048432
641.279852,2,1474.687356
661.595534,2,1475.392323
636.967585,3,1476.08773
335.104167,2,1476.747091
634.11486,1,1477.38184
639.916678,1,1478.05136
350.90519,1,1478.654998
227.872963,2,1479.070361
629.942686,6,1479.881228
638.500845,3,1480.582446
633.927523,2,1481.28489
633.077607,5,1482.066423
227.875466,2,1482.464746
634.488407,2,1483.187001
225.654229,4,1483.670333
227.795814,2,1484.053553
632.740742,2,1484.738727
627.898815,3,1485.472448
640.319442,1,1486.11933
635.431034,1,1486.753387
637.559013,1,1487.446217
229.0,1,1487.803457
634.043968,1,1488.449432
635.604913,1,1489.101227
662.929458,2,1489.730797
226.756133,3,1490.180898
229.0,1,1490.537175
637.658816,2,1491.236329
229.0,1,1491.613899
229.0,1,1491.972807
229.0,1,1492.337109
633.75236,1,1493.014368
343.822783,1,1493.666743
229.0,1,1494.019457
220.645782,8,1494.563967
229.0,1,1494.930349
636.744091,2,1495.602514
229.0,1,1495.980113
227.827939,2,1496.396395
229.0,1,1496.763587
630.377917,4,1497.535504
229.0,1,1497.896894
229.0,1,1498.261863
639.300789,1,1498.918203
634.041697,1,1499.600002
229.0,1,1499.981803
627.956423,4,1500.746334
628.425242,6,1501.530295
226.721018,3,1501.935428
229.0,1,1502.284354
229.0,1,1502.646347
636.741376,1,1503.297
632.536716,3,1504.068555
341.186741,1,1504.666431
629.600642,3,1505.3962
640.257269,1,1506.04861
633.0213,5,1506.799208
229.0,1,1507.168192
636.225626,3,1507.914064
634.186134,4,1508.629442
633.85756,2,1509.338746
229.0,1,1509.697736
639.125311,1,1510.352278
633.229368,2,1511.037542
229.0,1,1511.401006
661.836864,3,1512.120627
633.87419,5,1512.882179
229.0,1,1513.245142
635.806276,4,1513.995502
639.014608,1,1514.627367
629.080914,3,1515.364259
634.854963,1,1516.080131
633.364802,2,1516.746532
637.645389,2,1517.426831
638.383734,2,1518.097855
229.0,1,1518.498447
623.537207,5,1519.248389
581.707477,1,1520.014153
633.096688,1,1520.684093
227.870911,2,1521.083935
229.0,1,1521.461846
634.668764,1,1522.130618
632.58867,2,1522.793024
632.116353,2,1523.519567
627.463399,2,1524.196964
229.0,1,1524.560555
641.521088,1,1525.21338
634.22047,1,1525.883566
229.0,1,1526.260704
631.739129,3,1527.001524
229.0,1,1527.362895
229.0,1,1527.731668
227.870433,2,1528.095482
630.63486,4,1528.800461
630.310205,5,1529.554192
633.941441,4,1530.343998
227.813565,2,1530.727497
227.841416,2,1531.114036
633.131011,2,1531.81498
636.031463,3,1532.543464
227.796814,2,1532.929352
636.531386,1,1533.615774
229.0,1,1533.965708
226.588453,3,1534.428965
633.924754,2,1535.144681
229.0,1,1535.527282
635.063388,2,1536.194813
227.880482,2,1536.580994
633.48879,2,1537.260393
640.281936,1,1537.960834
367.745071,1,1538.56533
640.487516,2,1539.227717
636.773906,1,1539.880852
627.722013,5,1540.629051
634.43345,3,1541.31313
226.637065,3,1541.795305
635.273742,3,1542.513177
226.757715,3,1542.914996
638.991184,1,1543.576154
578.817301,1,1544.214921
341.546193,2,1544.842335
635.499308,1,1545.530104
632.284264,5,1546.266397
227.871944,2,1546.679246
634.682445,1,1547.325862
629.415217,1,1547.98216
227.838919,2,1548.367159
229.0,1,1548.731375
637.211311,3,1549.458322
631.518914,1,1550.110508
630.930324,5,1550.894007
227.771071,2,1551.27783
628.171829,9,1552.148949
633.885105,2,1552.862063
634.008062,1,1553.527731
635.537865,1,1554.180702
227.853556,2,1554.58091
229.0,1,1554.957839
634.834744,1,1555.608353
226.74253,3,1556.011244
641.35136,1,1556.708239
229.0,1,1557.058273
635.561592,2,1557.758208
632.992291,2,1558.425016
664.858772,1,1559.097556
637.250938,1,1559.791676
630.792267,4,1560.610616
637.779825,1,1561.210229
375.125844,1,1561.876104
226.769764,3,1562.279471
634.102337,1,1562.940456
629.657939,2,1563.625085
629.112432,2,1564.408494
227.845453,2,1564.815934
339.067233,1,1565.407305
636.89163,1,1566.057384
229.0,1,1566.410679
226.70713,3,1566.83481
627.998579,5,1567.644055
576.326247,4,1568.394934
638.825558,3,1569.075319
229.0,1,1569.423684
631.159431,3,1570.162949
623.381763,3,1570.860608
227.888158,2,1571.295156
634.214049,1,1571.958653
229.0,1,1572.321963
229.0,1,1572.694536
628.60982,2,1573.325348
633.671212,1,1573.974637
229.0,1,1574.324648
633.370245,1,1575.041363
637.040609,3,1575.744855
635.541764,1,1576.395721
317.915449,2,1577.043406
225.578408,4,1577.474204
227.876476,2,1577.858741
634.228599,1,1578.556546
229.0,1,1578.925399
634.280054,1,1579.609957
227.752127,2,1580.026114
226.667276,3,1580.472185
229.0,1,1580.823415
227.81792,2,1581.211049
664.100624,1,1581.906156
636.783685,2,1582.593953
635.426857,1,1583.239189
633.236651,6,1584.021888
665.6734,1,1584.656461
661.166279,1,1585.287746
227.865577,2,1585.712419
635.386226,1,1586.364593
227.827978,2,1586.753916
632.563384,3,1587.49857
636.040004,2,1588.207057
229.0,1,1588.560961
229.0,1,1588.950151
629.741286,1,1589.595374
637.93764,1,1590.278274
632.805598,2,1590.993741
229.0,1,1591.373133
639.319514,2,1592.058203
229.0,1,1592.444153
229.0,1,1592.839648
636.140526,2,1593.488204
229.0,1,1593.854383
227.77629,2,1594.244062
229.0,1,1594.624331
229.0,1,1594.974016
633.139428,4,1595.759182
635.183069,2,1596.504743
636.690443,1,1597.121534
225.686672,4,1597.557938
634.245003,1,1598.241787
359.056224,1,1598.854826
629.529554,5,1599.604604
639.26841,1,1600.293401
641.071413,1,1600.941355
361.866108,1,1601.544178
327.508047,9,1602.357599
211.177172,16,1603.122408
227.848161,2,1603.56479
224.236923,5,1604.042767
229.0,1,1604.403411
630.132758,2,1605.088921
639.67757,2,1605.758013
633.003466,2,1606.428449
635.913047,1,1607.178698
634.557801,1,1607.872567
629.255457,5,1608.620723
629.593959,2,1609.292759
631.504281,3,1610.020006
229.0,1,1610.408224
633.048687,1,1611.103307
229.0,1,1611.470342
639.586007,1,1612.120342
638.875853,2,1612.804375
632.552291,1,1613.470277
664.827692,2,1614.169201
229.0,1,1614.555361
635.228987,1,1615.22563
229.0,1,1615.591889
632.575115,1,1616.258347
633.389844,1,1616.919606
633.034687,2,1617.604389
640.105609,1,1618.306349
630.468677,4,1619.054662
227.889837,2,1619.441388
229.0,1,1619.807169
631.286661,1,1620.45297
229.0,1,1620.820556
227.829586,2,1621.240727
229.0,1,1621.604185
630.17512,2,1622.319243
632.721465,3,1623.038208
630.399892,1,1623.668756
227.890306,2,1624.05465
634.590859,1,1624.794804
636.448191,3,1625.509056
632.987409,2,1626.201863
638.368702,1,1626.807203
636.001818,1,1627.485064
229.0,1,1627.866973
626.045105,2,1628.568968
227.826011,2,1628.987645
229.0,1,1629.337349
229.0,1,1629.701657
229.0,1,1630.071182
229.0,1,1630.438644
226.697252,3,1630.84998
633.359819,2,1631.590839
229.0,1,1631.985641
367.97557,1,1632.568551
229.0,1,1632.918345
229.0,1,1633.273542
636.945391,1,1633.937076
227.891365,2,1634.325483
227.83163,2,1634.752523
226.743366,3,1635.190022
633.832928,1,1635.840961
229.0,1,1636.201131
662.236092,1,1636.856941
224.383365,5,1637.321152
229.0,1,1637.706743
633.171779,2,1638.460275
637.56918,1,1639.089982
636.281992,3,1639.802392
628.153879,1,1640.507024
634.31518,1,1641.173163
636.80834,1,1641.832409
629.862516,3,1642.618787
375.871656,2,1643.286903
229.0,1,1643.650034
229.0,1,1644.005777
637.578732,1,1644.621579
658.241065,5,1645.371441
229.0,1,1645.75732
224.428321,5,1646.204391
631.666197,4,1646.999597
633.855506,2,1647.685813
635.834837,1,1648.355755
635.458235,3,1649.068255
632.833688,2,1649.798362
229.0,1,1650.152085
653.57691,9,1650.966454
227.849575,2,1651.349788
227.897675,2,1651.732832
634.997765,1,1652.40221
636.152844,2,1653.066584
635.183635,2,1653.764755
229.0,1,1654.138786
629.081511,7,1654.9146
628.160412,2,1655.602908
229.0,1,1655.982076
343.365418,2,1656.605074
635.11205,1,1657.250687
219.696318,9,1657.867423
374.974594,1,1658.51836
639.40466,1,1659.170161
353.004661,4,1659.847444
229.0,1,1660.204943
229.0,1,1660.587817
639.453052,1,1661.2341
634.254775,1,1661.932182
633.527394,4,1662.647232
635.998915,1,1663.283443
226.381349,3,1663.73147
638.504872,1,1664.371239
229.0,1,1664.721263
638.865417,1,1665.419012
635.928445,1,1666.065342
626.305331,8,1666.913446
638.189167,1,1667.572238
638.985519,1,1668.204253
359.804973,3,1668.900373
639.828647,1,1669.598334
634.183408,1,1670.284959
640.631166,1,1670.981458
376.305442,1,1671.584585
371.17354,1,1672.203517
229.0,1,1672.55321
626.244869,6,1673.331438
642.016904,1,1674.037362
