#{"t_start": 1755046992.0441716, "env_id": "None"}
r,l,t
630.364101,4,1984.581172
627.537119,9,1985.56396
633.402698,2,1986.267114
614.096267,16,1987.574951
213.01046,14,1988.434927
658.568801,5,1989.264066
623.831324,6,1990.160571
619.818626,14,1991.31013
622.516663,14,1992.534334
606.056769,28,1994.204769
635.487685,1,1994.880966
647.661015,14,1996.015958
621.439568,16,1997.269994
620.159677,11,1998.507231
623.070896,14,1999.779926
295.712813,15,2001.093164
578.677298,41,2003.256941
227.808302,2,2003.673339
632.188175,4,2004.469635
606.310052,24,2005.973252
593.725331,38,2008.072184
220.400308,8,2008.725233
629.734702,6,2009.681199
634.719584,1,2010.357073
637.6507,2,2011.075472
214.576562,12,2011.825316
172.415517,45,2013.9501
634.921548,3,2014.717078
363.04783,11,2015.734083
639.457211,1,2016.456357
224.006603,5,2016.994097
633.13805,2,2017.703246
611.105845,19,2019.033969
638.501507,1,2019.716253
229.0,1,2020.358132
659.682626,3,2021.113174
603.488198,20,2022.51678
312.649524,13,2023.584159
609.914974,20,2024.998057
621.846183,12,2026.135111
625.299963,9,2027.094213
598.894126,24,2028.675224
612.934559,18,2029.928216
218.015874,10,2030.615788
624.929307,5,2031.48414
352.298649,10,2032.784131
603.247294,47,2035.132596
648.46982,15,2036.265246
635.693036,2,2037.149016
224.518882,5,2037.724119
619.33242,9,2038.793124
618.936239,12,2039.924886
634.686986,2,2040.681665
640.260774,1,2041.410225
632.081458,3,2042.20389
217.156724,10,2042.917663
633.896644,5,2043.767869
350.91898,7,2044.721858
617.183978,37,2046.804132
617.447336,12,2047.957477
641.423465,2,2048.663476
622.376448,10,2049.689223
621.780056,14,2050.808194
226.734873,3,2051.254119
573.205313,7,2052.174923
633.197164,1,2052.89559
614.198867,17,2054.203247
625.032286,9,2055.104881
613.431972,18,2056.413918
625.6604,7,2057.33512
625.908151,9,2058.304334
622.635831,10,2059.297116
631.102928,6,2060.125047
612.426412,23,2061.604865
218.456615,9,2062.275146
608.302113,21,2063.663882
631.304984,8,2064.613181
227.783627,2,2065.065166
620.77276,8,2066.015131
612.036142,18,2067.284127
623.433871,9,2068.264123
596.656849,36,2070.211736
637.017383,4,2070.995394
630.28549,8,2071.854175
583.237915,41,2074.07884
227.770397,2,2074.485037
622.734906,10,2075.494047
614.733771,11,2076.585235
630.794312,4,2077.433415
627.153094,7,2078.334573
614.580618,22,2079.766197
637.05046,5,2080.614077
626.044125,4,2081.401946
627.630911,4,2082.24556
630.432385,6,2083.115592
633.214713,2,2083.86835
630.054899,4,2084.730087
627.744118,2,2085.478758
632.917067,2,2086.237504
609.798974,17,2087.478517
634.8835,1,2088.177406
630.374711,3,2088.995101
615.80322,13,2090.215217
633.480968,4,2091.112101
633.679061,3,2091.902724
610.428033,14,2093.283081
657.721257,5,2094.11196
229.0,1,2094.526934
628.289223,6,2095.411808
609.032786,20,2096.835906
624.349681,10,2098.011699
634.616547,1,2098.887676
605.568655,27,2100.511683
627.65465,7,2101.421991
219.33645,8,2102.062068
585.922227,43,2104.346982
634.457914,1,2105.096527
618.439834,13,2106.236104
659.938342,3,2107.053924
626.313896,7,2108.000376
291.155802,31,2109.696883
631.296694,7,2110.566216
618.66998,16,2111.842924
348.909454,3,2112.658572
632.971384,2,2113.400804
630.689732,4,2114.235281
619.022445,17,2115.647246
213.995691,13,2116.442714
603.08215,24,2117.95189
622.092474,10,2119.118659
636.653706,3,2119.969601
622.372136,11,2121.005057
615.006899,19,2122.296746
619.259507,12,2123.36094
633.119529,8,2124.348679
657.137533,5,2125.179626
599.766701,27,2126.789956
632.27909,2,2127.547878
222.728846,6,2128.188052
330.722721,13,2129.264372
607.981304,26,2130.825835
350.548665,10,2131.863096
220.503237,8,2132.543713
630.529614,4,2133.473612
622.188279,11,2134.605918
629.353034,9,2135.669643
611.80989,16,2137.111642
639.620695,3,2137.897118
584.669018,45,2140.324647
624.556071,9,2141.349035
622.240454,10,2142.405279
626.866126,6,2143.28576
635.946894,2,2144.012242
626.094481,6,2145.064933
618.248618,17,2146.339886
613.881131,19,2147.683573
629.326052,5,2148.461263
618.635835,13,2149.640954
213.812822,13,2150.455101
612.503818,18,2151.738724
640.069401,1,2152.417838
610.28997,20,2153.872985
654.939463,7,2154.861065
623.654048,6,2155.749765
622.686661,14,2156.925806
638.462306,2,2157.784785
601.836847,27,2159.604728
627.304505,11,2160.723045
342.699307,4,2161.505898
333.790964,1,2162.19606
625.217945,9,2163.154039
600.540342,28,2164.844783
624.928437,3,2165.550126
621.430963,10,2166.763789
207.317158,18,2167.77398
632.275342,3,2168.514204
630.994139,4,2169.366903
613.123994,21,2170.923828
629.086537,11,2171.989877
648.073951,11,2173.036837
352.826866,2,2173.694043
586.551594,38,2175.70365
631.057025,4,2176.534901
631.792232,7,2177.411013
628.073696,5,2178.363311
227.838739,2,2178.849231
612.996796,22,2180.249596
225.425507,4,2180.768682
229.0,1,2181.150363
607.570085,24,2182.825043
626.330725,7,2183.884375
337.844201,1,2184.514176
653.698617,7,2185.46084
623.831072,9,2186.458177
627.58433,5,2187.309369
598.538637,28,2188.999349
660.727902,3,2189.723787
218.994743,9,2190.43914
627.446075,11,2191.471633
305.239891,19,2192.73572
632.613669,23,2194.233884
207.6876,18,2195.210269
229.0,1,2195.577785
173.433263,45,2197.495342
619.601909,17,2198.812967
614.447093,11,2199.896165
618.652714,17,2201.122434
628.957972,6,2202.014432
364.171226,3,2202.809318
216.16838,11,2203.568853
227.659185,2,2204.050114
656.416194,5,2204.946005
608.136664,21,2206.483886
628.696962,6,2207.499012
656.223936,8,2208.521798
637.599932,1,2209.199049
359.008829,2,2209.928798
538.554862,79,2213.558198
227.847715,2,2213.993952
636.416886,4,2214.796191
630.99721,4,2215.615395
578.154073,46,2217.985859
631.876628,3,2218.762491
618.168382,11,2219.870942
220.567805,8,2220.593551
630.640478,4,2221.399611
632.272502,4,2222.218424
629.249169,5,2223.040379
224.133518,5,2223.642881
290.906859,33,2225.517017
630.004989,4,2226.334795
628.251276,2,2227.080138
590.087848,35,2228.98099
639.939322,1,2229.756797
618.703949,11,2230.943573
226.290037,3,2231.468604
610.870887,16,2232.844386
654.95271,8,2233.825292
613.936717,16,2235.074901
227.860275,2,2235.494058
321.721974,16,2236.846699
628.699083,9,2237.846618
639.392201,1,2238.59657
634.228093,2,2239.367821
635.064271,6,2240.261917
567.34489,52,2242.883126
632.965786,1,2243.613139
229.0,1,2244.004171
227.744797,2,2244.427706
619.654997,17,2245.691139
636.548442,3,2246.471957
628.546279,6,2247.364906
569.72442,8,2248.393028
631.924077,5,2249.214887
619.692725,15,2250.383472
633.147002,4,2251.234647
329.797014,7,2252.073994
632.53145,3,2252.983111
209.312404,17,2254.035165
642.270344,19,2255.335765
659.632937,4,2256.151
227.84929,2,2256.553442
584.582006,39,2258.638552
632.103728,1,2259.363441
627.122791,5,2260.261697
627.828135,6,2261.2594
586.366286,37,2263.247279
627.505629,6,2264.096129
586.51955,37,2266.158736
629.002414,5,2267.035813
633.306117,1,2267.74236
629.103451,4,2268.635892
625.511293,8,2269.628026
635.479483,1,2270.314283
627.436255,7,2271.197682
622.301478,7,2272.07032
216.64523,11,2272.841019
637.254126,3,2273.573161
631.745431,1,2274.280089
636.201095,4,2275.063227
630.899194,4,2275.871677
611.594207,18,2277.151962
608.851582,25,2278.7019
588.395709,34,2280.784764
623.632904,9,2281.80853
613.127655,23,2283.416527
212.054818,14,2284.321958
627.717533,2,2285.312135
219.024844,9,2286.118232
333.55213,9,2287.202579
600.656509,22,2288.786209
627.296427,7,2289.798445
630.217267,4,2290.701088
638.603911,1,2291.479385
659.005911,4,2292.358285
611.488483,24,2294.002459
627.964377,6,2295.026353
613.051103,17,2296.541646
640.661278,2,2297.277896
604.16873,26,2298.905564
618.453834,10,2300.071556
630.332874,2,2300.802167
631.020386,6,2301.687982
623.450477,11,2302.797475
632.606224,2,2303.598816
626.702179,2,2304.409858
629.258812,4,2305.201395
635.752379,4,2306.094501
626.113716,4,2307.032632
625.212794,8,2307.981022
342.135967,17,2309.22838
631.771353,3,2310.025126
635.42601,2,2310.722038
627.95351,6,2311.572032
229.0,1,2311.988779
628.511629,5,2312.853478
633.373425,8,2313.79642
628.447672,5,2314.671543
618.668665,16,2315.954316
651.059306,9,2316.969309
224.222839,5,2317.482414
631.686344,1,2318.16265
603.000178,22,2319.601728
632.46702,2,2320.312953
337.415707,14,2321.465796
626.355557,5,2322.333701
630.91947,8,2323.261816
627.965893,4,2324.073605
225.400126,4,2324.551589
655.293734,8,2325.487825
216.221886,11,2326.256105
627.939685,7,2327.167277
633.573618,1,2327.787784
223.919003,5,2328.325454
622.125814,11,2329.400997
635.606525,4,2330.276538
613.16845,14,2331.645561
212.56445,14,2332.58166
622.210794,7,2333.588967
613.74129,16,2334.886791
618.311144,36,2336.94639
212.107827,15,2337.849011
629.322479,5,2338.781634
630.212188,4,2339.564637
589.321667,35,2341.463727
631.498115,9,2342.447248
629.283661,4,2343.227196
626.062837,13,2344.284134
210.144279,17,2345.240925
608.725372,22,2346.696379
627.692647,6,2347.622295
224.084957,5,2348.110793
623.019742,12,2349.16789
612.858024,17,2350.405019
631.409987,2,2351.139653
631.2646,5,2351.98992
630.555723,5,2352.891271
607.900302,24,2354.386798
163.568359,53,2356.615805
626.975617,10,2357.672294
631.061641,4,2358.470815
632.551895,6,2359.346893
603.463487,23,2360.869078
597.394336,28,2362.518295
637.27462,3,2363.272391
632.186557,2,2364.046253
658.296762,5,2364.846749
633.266949,8,2365.783648
634.239232,5,2366.642814
633.877378,1,2367.342755
600.949865,27,2368.965705
628.381496,9,2369.916774
625.453219,7,2370.885587
621.332021,9,2371.86967
633.995301,1,2372.574201
618.255281,14,2373.842347
611.149661,19,2375.376966
627.225833,6,2376.409756
613.642432,22,2378.186727
306.464529,49,2380.68029
628.690231,4,2381.406066
229.0,1,2381.798096
658.447445,5,2382.672628
657.671929,6,2383.562424
227.894837,2,2383.981883
561.875759,51,2386.539225
629.391441,6,2387.510892
610.954498,16,2388.887487
622.64054,9,2389.976533
635.241411,6,2390.789169
633.483198,3,2391.603498
625.820435,6,2392.51016
625.306783,3,2393.323492
637.598016,2,2393.99753
633.481659,2,2394.793404
353.93983,13,2395.854584
369.295497,7,2396.770878
617.69724,13,2397.916456
632.658418,6,2398.851992
220.242412,8,2399.616201
218.668452,9,2400.407357
629.583734,4,2401.210157
618.865722,20,2402.67211
630.270184,4,2403.452407
229.0,1,2403.854703
223.9496,5,2404.384514
633.223332,1,2405.401294
661.896625,2,2406.252155
630.717852,2,2406.978971
618.00434,14,2408.176533
635.736124,3,2409.195099
227.75578,2,2409.74444
343.118007,14,2410.819653
593.629528,29,2412.448707
615.452432,20,2413.851961
618.70279,6,2414.885914
638.361477,19,2416.290843
213.074548,14,2417.234483
229.0,1,2417.610554
636.541669,5,2418.496472
632.255323,1,2419.133439
635.142115,2,2419.916788
633.050882,2,2420.667385
611.978542,22,2422.234984
632.642677,3,2423.151948
359.156748,16,2424.584529
617.230652,15,2425.792288
663.377538,2,2426.49248
614.774495,14,2427.704586
627.3554,7,2428.682332
622.942578,6,2429.518246
225.221044,4,2430.009975
615.953185,10,2431.059499
629.959533,8,2432.133646
610.101722,23,2433.696981
613.861192,17,2435.009804
646.200917,15,2436.176477
625.623869,9,2437.306797
224.864998,4,2437.81642
619.993593,14,2439.01799
229.0,1,2439.497401
229.0,1,2439.901645
639.311259,1,2440.582254
665.329012,2,2441.323436
629.835261,4,2442.149381
641.613248,20,2443.563705
581.065728,43,2445.684595
636.607247,1,2446.386321
331.561944,11,2447.363465
224.163009,5,2447.885448
629.739728,5,2448.726985
629.462669,5,2449.576722
227.725586,2,2450.006308
560.077904,59,2452.710412
588.447532,38,2454.725199
631.334596,6,2455.578413
627.933421,2,2456.302519
626.592338,7,2457.182007
572.340078,45,2459.480394
345.235899,15,2460.646157
226.340708,3,2461.110735
364.869999,11,2462.114729
229.0,1,2462.486289
626.932135,7,2463.359579
637.107496,4,2464.115716
603.723678,25,2465.632324
622.264008,10,2466.68547
621.639094,8,2467.636559
637.433122,1,2468.361978
618.499713,8,2469.355424
224.141123,5,2469.892257
616.684266,17,2471.127593
629.298198,4,2471.914452
607.597984,24,2473.394575
624.642056,10,2474.398505
625.280801,8,2475.367621
599.465644,26,2476.859412
624.462347,14,2477.987621
624.958368,14,2479.142682
225.280524,4,2479.635508
631.166751,3,2480.369382
631.402329,4,2481.143507
629.306894,10,2482.144706
557.569573,65,2485.135668
655.28718,6,2485.974755
623.062752,10,2486.999638
219.218619,9,2487.680673
226.533277,3,2488.144592
634.138982,5,2488.937599
633.454866,7,2489.851346
638.815994,2,2490.559449
229.0,1,2490.981131
624.952338,5,2491.817595
620.091322,12,2492.887618
624.530327,9,2493.864563
634.218814,1,2494.568247
594.567336,31,2496.407275
633.390037,2,2497.128728
623.633205,12,2498.216496
631.985192,3,2499.044422
629.000539,6,2499.943691
284.698147,2,2500.610209
616.908143,15,2501.799169
635.137902,5,2502.585037
632.025141,3,2503.358605
630.633268,7,2504.245315
632.842678,2,2504.983875
657.970563,4,2505.717778
663.368004,2,2506.382393
631.680378,3,2507.15238
633.709172,6,2507.985419
631.447297,4,2508.76373
636.571276,1,2509.432884
623.115131,9,2510.420707
629.675326,5,2511.219103
625.14443,10,2512.215373
628.933944,5,2513.037821
223.926703,5,2513.529407
349.521855,12,2514.510003
626.115119,5,2515.336183
623.489975,9,2516.27837
226.40484,3,2516.720711
635.458936,4,2517.487412
632.07512,26,2518.982869
308.28752,5,2519.722262
641.098365,2,2520.427999
632.913399,2,2521.116482
218.978867,9,2521.760428
630.325048,4,2522.519219
633.516062,1,2523.199724
206.270245,19,2524.18899
635.244157,6,2525.033683
224.030485,5,2525.522322
229.0,1,2525.893625
375.992956,1,2526.582797
637.643901,4,2527.360873
602.795505,27,2528.884353
624.074456,8,2529.793744
614.187655,17,2531.010013
628.328497,4,2531.775286
615.792566,18,2533.069426
566.619191,12,2534.164726
631.255546,3,2534.914258
620.053188,15,2536.023109
629.865906,5,2536.828482
627.376882,11,2537.765308
632.257454,3,2538.498164
633.48059,4,2539.277505
630.832415,3,2540.044329
634.193563,6,2540.865527
226.681323,3,2541.305874
623.337712,13,2542.391582
356.661841,1,2543.135903
629.85329,3,2543.89651
637.13867,5,2544.778176
651.505712,10,2545.767415
339.033411,16,2546.930376
229.0,1,2547.297772
636.850212,2,2547.99802
637.92317,2,2548.696734
221.701233,7,2549.293625
227.780275,2,2549.702091
635.19147,6,2550.549564
333.584587,23,2551.96346
635.52724,3,2552.722897
633.015209,2,2553.430748
347.685497,4,2554.169261
229.0,1,2554.552274
364.053762,1,2555.302375
628.598494,6,2556.278167
618.851853,14,2557.371152
351.514653,3,2558.082594
229.0,1,2558.450132
628.53095,8,2559.383071
628.366696,6,2560.235393
617.78506,13,2561.35282
226.481482,3,2561.785445
634.293963,4,2562.615453
306.282993,45,2565.154625
637.580543,5,2565.96281
364.437077,1,2566.561502
630.945103,1,2567.218767
279.901121,9,2568.113404
657.260312,6,2568.925427
640.253189,2,2569.651986
628.640383,4,2570.482317
637.972093,1,2571.135536
636.628305,2,2571.830254
601.170748,28,2573.394547
636.693233,5,2574.186113
633.991186,1,2574.853489
627.772274,7,2575.729377
620.080734,12,2576.803894
636.498548,2,2577.610855
639.862832,2,2578.309376
624.453496,9,2579.321826
628.766574,5,2580.145076
611.434525,24,2581.583707
610.507017,22,2583.00006
631.303654,4,2583.780308
661.057222,3,2584.545728
629.766702,4,2585.339436
217.827224,10,2586.030313
635.888513,1,2586.692506
625.558394,5,2587.544267
636.963638,1,2588.159465
348.034708,14,2589.269485
617.546222,18,2590.545835
630.925021,5,2591.351762
636.276961,1,2591.997185
635.740313,2,2592.693509
614.109954,19,2593.987585
345.13979,18,2595.183529
595.728882,33,2596.997373
361.13604,1,2597.619903
229.0,1,2598.009899
667.280577,2,2598.670798
571.219447,50,2601.082325
220.45479,8,2601.70482
227.79677,2,2602.115372
632.481547,6,2603.015742
627.400534,10,2604.001923
640.334779,1,2604.6836
337.62358,7,2605.528995
217.333991,10,2606.255627
657.42966,6,2607.177709
634.058997,1,2607.844469
227.679622,2,2608.255598
620.26007,13,2609.345381
620.854171,11,2610.391721
633.498612,2,2611.035408
355.74076,2,2611.670032
615.913562,16,2612.860394
637.390107,1,2613.782314
630.287299,9,2614.761978
328.715114,25,2616.244419
229.0,1,2616.625017
632.839701,2,2617.32049
616.945175,10,2618.248614
634.267124,2,2618.981613
633.621775,1,2619.658659
222.859067,6,2620.200961
626.109675,8,2621.110107
628.068073,6,2621.933935
624.724712,8,2622.854661
637.530478,4,2623.642114
618.169342,11,2624.672066
635.07006,1,2625.344571
636.485943,2,2626.052036
664.504145,2,2626.724313
226.673698,3,2627.190516
616.195539,13,2628.259231
628.258954,6,2629.115505
363.342403,3,2629.815748
632.85246,2,2630.508147
213.858526,14,2631.322314
631.873751,2,2632.054714
225.352101,4,2632.528018
576.495987,4,2633.313659
329.593291,5,2634.067727
596.474334,33,2635.824748
631.529965,2,2636.585579
659.57512,6,2637.441639
608.83727,20,2639.023868
371.101213,5,2639.808434
229.0,1,2640.216582
616.90141,16,2641.406988
225.367013,4,2641.957386
636.693034,5,2642.772845
660.40403,3,2643.491098
212.81805,14,2644.334326
636.461663,3,2645.106012
623.695311,9,2646.047911
632.56039,1,2646.738501
638.334972,2,2647.427627
628.513352,6,2648.297627
219.324397,9,2648.963594
225.365918,4,2649.449633
632.024088,3,2650.195775
229.0,1,2650.632476
618.960871,17,2651.90751
624.915102,9,2652.860356
612.991346,20,2654.213587
652.382741,10,2655.245782
628.984353,3,2655.993588
664.196474,3,2656.726966
619.604557,9,2657.712368
212.284596,14,2658.535518
640.824522,1,2659.212607
632.315353,2,2659.934524
637.83506,4,2660.691161
226.732222,3,2661.160754
633.702756,4,2661.979259
578.635266,42,2664.122395
322.153868,9,2665.064672
214.16263,13,2665.864887
660.314351,3,2666.614704
590.069568,40,2668.726403
229.0,1,2669.116789
219.198047,9,2669.861047
219.301264,9,2670.529791
609.80607,20,2672.153688
632.113276,3,2672.959924
628.301855,6,2673.886996
618.060282,16,2675.115673
579.096755,1,2675.794384
161.502025,54,2678.172268
627.936582,10,2679.136283
