#{"t_start": 1754942248.3724322, "env_id": "None"}
r,l,t
633.158384,1,1639.704136
628.135103,6,1640.483274
615.109834,10,1641.358586
608.804497,16,1642.394177
627.608472,9,1643.261629
628.224942,10,1644.120993
372.021139,3,1644.805095
625.638357,8,1645.628346
595.99927,31,1647.074307
617.767439,16,1648.046031
625.424043,8,1648.853837
229.0,1,1649.211503
609.157196,18,1650.320308
584.762205,41,1652.003657
612.378897,20,1653.102257
612.349215,18,1654.199249
604.387077,24,1655.459241
315.842529,13,1656.442624
630.754907,9,1657.279452
634.471076,1,1657.98484
630.883079,26,1659.304247
625.772401,6,1660.146768
634.645601,5,1660.90312
617.734094,17,1661.963637
625.317835,11,1662.857852
619.523166,12,1663.803265
617.921331,17,1664.855433
599.055066,30,1666.220233
612.808212,17,1667.259888
214.353962,12,1667.866211
601.095168,26,1669.179224
632.964416,7,1669.98103
600.563737,28,1671.309027
634.05965,2,1672.00994
600.681024,32,1673.444021
613.903919,18,1674.500858
577.943337,49,1676.383939
229.0,1,1676.725354
627.101606,1,1677.31237
608.837928,20,1678.44444
229.0,1,1678.77851
626.568781,7,1679.587575
630.805681,6,1680.351096
354.324069,8,1681.145977
325.388837,14,1682.046793
229.0,1,1682.384149
217.582152,10,1682.966016
635.696357,4,1683.670606
631.661822,6,1684.503509
625.612831,7,1685.301896
630.013521,7,1686.073611
208.075829,17,1686.827891
361.066017,5,1687.499316
614.832166,15,1688.525417
630.04913,8,1689.394329
226.407494,3,1689.80611
628.57723,5,1690.606968
629.029842,10,1691.477032
634.116495,3,1692.156657
619.127106,11,1693.076749
632.058335,3,1693.787505
579.280403,2,1694.495733
229.0,1,1694.875712
619.684133,7,1695.66016
217.486325,10,1696.239515
627.539616,6,1697.027222
576.488405,68,1699.248656
616.852457,10,1700.113758
222.706242,6,1700.580181
621.997254,11,1701.509731
618.381908,19,1702.611778
614.339647,15,1703.604961
222.743326,6,1704.071433
602.973792,30,1705.432821
222.475394,6,1705.925917
206.323353,18,1706.716454
613.128045,21,1707.820512
627.465982,2,1708.481006
601.259687,27,1709.753936
639.883627,19,1710.79009
619.933159,13,1711.715557
222.763029,6,1712.208948
598.28193,29,1713.564112
612.457448,19,1714.666743
630.587727,4,1715.391279
329.524886,4,1716.060483
630.210628,9,1716.904079
615.250188,16,1717.952666
610.617967,19,1719.087252
194.218825,28,1720.117404
604.918187,24,1721.38616
630.590141,3,1722.014561
648.305316,14,1722.966339
659.546256,4,1723.702415
210.103259,15,1724.381969
308.115007,10,1725.203318
567.173669,54,1727.192991
631.865374,3,1727.892392
633.06765,2,1728.546587
625.938095,12,1729.483283
621.444039,14,1730.472827
312.038624,21,1731.557968
222.626828,6,1732.050304
636.016596,3,1732.713487
613.977757,14,1733.690553
487.323461,74,1736.139926
651.722199,12,1737.017305
622.842428,5,1737.699402
617.80089,14,1738.687355
636.715599,3,1739.385451
626.104833,12,1740.247049
634.229205,4,1740.98306
349.178107,6,1741.670703
635.888348,3,1742.341285
619.211999,13,1743.270761
341.267334,14,1744.195602
587.692666,32,1745.586367
622.844301,10,1746.455598
631.504062,6,1747.247456
637.756044,2,1747.915495
559.435506,65,1750.114365
602.170631,28,1751.438313
630.376969,2,1752.12121
627.789032,6,1752.885815
632.743648,2,1753.561764
209.075543,17,1754.297864
218.774347,9,1754.859181
627.319156,7,1755.657063
629.977004,5,1756.410146
622.911527,10,1757.306104
631.309681,6,1758.118185
221.257229,7,1758.628584
627.296409,5,1759.555454
628.556192,4,1760.457687
631.766973,8,1761.757793
632.835169,1,1762.554384
664.406314,2,1763.297743
227.672734,2,1763.735175
634.061189,1,1764.498432
623.138242,10,1765.472683
633.490091,1,1766.203445
616.963382,15,1767.33281
623.79388,7,1768.185484
601.453731,23,1769.513395
628.172177,28,1770.99403
605.210928,21,1772.419077
612.784368,18,1773.638892
616.11299,17,1774.869596
628.097481,10,1775.81118
631.203124,3,1776.581194
631.755915,3,1777.349841
619.809744,12,1778.379576
633.937036,5,1779.159656
564.922342,55,1781.35041
182.792344,37,1782.758363
368.580129,1,1783.412777
626.715398,7,1784.275103
186.764382,33,1785.593058
622.231695,35,1787.255071
227.806646,2,1787.667889
323.034247,2,1788.339375
616.198234,17,1789.470957
592.236899,35,1791.186669
534.779798,82,1793.939461
597.433701,33,1795.377635
201.410781,23,1796.249868
659.16715,6,1797.014871
635.472925,2,1797.672671
633.65395,2,1798.327772
225.138126,4,1798.780684
225.107213,4,1799.204205
311.150525,13,1800.115744
318.307436,4,1800.775804
584.878243,43,1802.475706
632.920247,1,1803.139482
632.084767,3,1803.837252
638.84,1,1804.506339
612.018304,19,1805.593339
632.326692,2,1806.258393
627.532514,5,1806.985436
601.577207,22,1808.162981
638.705456,2,1808.824475
633.82377,1,1809.474006
640.366494,19,1810.523779
599.566368,31,1811.946552
611.206926,19,1813.020921
624.341484,13,1813.958888
627.538421,4,1814.665934
229.0,1,1815.039144
658.530516,5,1815.723101
612.17807,18,1816.809175
229.0,1,1817.15205
612.173997,18,1818.24438
615.963706,12,1819.152237
623.860668,9,1819.992856
216.17119,11,1820.588495
280.243742,20,1821.643063
637.395594,1,1822.287982
612.252929,17,1823.342493
623.749634,14,1824.298043
633.584148,6,1825.502534
635.753998,3,1826.251662
363.992839,9,1827.112584
629.524808,6,1827.935194
628.185599,6,1828.779541
602.830941,30,1830.266002
660.756116,2,1830.936625
227.848559,2,1831.350581
628.760352,5,1832.16244
602.434709,29,1833.626838
631.688775,6,1834.485472
626.298743,8,1835.404222
627.996215,4,1836.221762
584.614863,45,1838.017681
623.620664,4,1838.860136
657.865224,5,1839.665897
629.074904,5,1840.497703
354.680974,19,1841.720817
610.192217,20,1843.061203
611.346771,21,1844.416151
623.878659,8,1845.369063
221.337666,7,1845.88351
638.248515,4,1846.639944
630.482207,3,1847.528584
662.129456,1,1848.236853
632.138292,4,1849.061919
203.733192,21,1850.255173
626.312896,10,1851.339138
634.522624,3,1852.323637
636.734965,2,1853.225818
570.20969,47,1855.630936
627.130178,7,1856.655358
215.547664,12,1857.546444
625.468541,8,1858.548846
654.196673,9,1859.590859
589.486507,36,1861.514265
534.311323,36,1863.480263
630.141373,2,1864.337794
229.0,1,1864.799296
613.921788,17,1866.16199
632.886088,1,1867.021956
628.922459,7,1867.996704
629.735589,4,1868.937439
634.640355,6,1869.904283
631.648023,4,1870.801702
629.721368,4,1871.711258
638.238451,1,1872.512223
618.952348,9,1873.557462
164.105778,50,1875.486239
371.688615,4,1876.297549
628.915398,7,1877.239046
621.986774,16,1878.506579
322.750958,5,1879.381061
626.967193,7,1880.397632
626.421297,6,1881.361775
632.231339,25,1883.273219
625.377101,11,1884.562055
208.992675,17,1885.666396
221.854881,7,1886.219341
629.414783,5,1887.080358
596.217413,28,1888.595656
630.77215,4,1889.340054
227.802472,2,1889.727408
629.242318,7,1890.569781
362.73091,10,1891.517268
184.685671,36,1892.845202
580.228084,1,1893.604375
663.56642,1,1894.391036
348.934073,1,1895.04407
622.919868,10,1895.9654
605.267385,28,1897.354356
225.177512,4,1897.796609
356.700372,4,1898.659594
630.901183,3,1899.55711
653.203361,8,1900.487755
636.018336,6,1901.238192
637.170487,3,1902.006694
619.067912,12,1903.005599
619.015011,15,1904.112314
631.130075,2,1904.857634
625.699573,12,1905.831366
621.137913,10,1906.794213
222.667574,6,1907.351603
633.478394,2,1908.156052
642.511899,1,1908.888483
631.408309,3,1909.646003
624.438272,9,1910.557962
222.91968,6,1911.094255
638.575575,1,1911.814662
226.447896,3,1912.252341
528.676302,44,1914.127772
623.872708,10,1915.093659
622.679133,9,1916.010442
624.285734,10,1916.944242
628.960626,8,1917.842024
619.170641,13,1918.91506
613.919554,13,1919.95233
601.806828,29,1921.423503
657.910606,6,1922.359348
655.886195,8,1923.256752
620.994174,15,1924.307816
596.978203,31,1925.86815
577.027881,45,1927.76727
633.609239,2,1928.493392
626.819613,8,1929.441377
342.805333,4,1930.192211
610.549504,22,1931.446881
624.761048,2,1932.151345
603.948649,25,1933.536391
649.617209,12,1934.574691
632.337537,6,1935.605205
635.082565,4,1936.455034
625.776376,9,1937.491471
634.686869,1,1938.218891
622.439718,11,1939.267919
627.165126,5,1940.119839
632.564218,9,1941.102554
617.366233,17,1942.546737
637.470565,3,1943.380335
632.427121,5,1944.47774
623.278056,9,1945.51333
229.0,1,1945.929745
339.074872,5,1946.856321
627.764274,1,1947.600945
638.014262,2,1948.366377
598.974068,30,1949.938054
634.311694,2,1950.717375
631.249575,3,1951.567215
335.490855,5,1952.41587
630.846768,2,1953.116724
629.102626,5,1954.005534
229.0,1,1954.430845
659.554615,4,1955.254117
626.445931,7,1956.162247
348.311363,5,1957.046279
219.189412,9,1957.898023
359.848505,4,1958.988579
626.979152,6,1959.942457
629.12357,5,1960.789345
619.983878,8,1961.720027
633.640702,3,1962.485939
611.614224,18,1963.761161
632.482794,2,1964.551928
255.176184,5,1965.352114
630.624393,6,1966.154706
631.763011,8,1967.107339
624.96979,5,1968.038437
227.889803,2,1968.459726
623.271986,10,1969.527447
619.237146,13,1970.637404
637.304637,1,1971.361141
375.874705,2,1972.130874
603.533397,30,1973.684346
638.004768,3,1974.525035
629.171303,5,1975.359578
636.583058,1,1976.088492
365.513197,1,1976.740346
348.701509,8,1977.612495
622.777095,10,1978.658356
520.812737,86,1981.85232
620.616662,7,1982.752073
635.051783,5,1983.625485
616.201226,13,1984.761235
617.82179,17,1985.948177
622.622165,6,1986.831109
633.367438,2,1987.926668
609.783974,24,1989.355966
637.247153,3,1990.141971
632.814585,8,1991.022376
630.228239,27,1992.465328
637.759072,21,1993.71247
633.967179,2,1994.424957
637.542638,4,1995.238078
632.809831,2,1995.959692
629.100575,5,1996.760107
631.326781,1,1997.867649
624.757425,7,1998.824684
610.313175,24,2000.232542
603.189781,26,2001.728281
318.287753,20,2003.092634
616.99145,16,2004.278233
600.731216,29,2005.776179
615.891241,39,2007.519121
628.203154,8,2008.450198
633.125858,2,2009.230254
593.098741,38,2011.021399
213.259751,13,2011.809728
630.557825,8,2012.730932
600.364201,27,2014.268176
629.915547,5,2015.1419
199.224042,25,2016.190112
632.645798,2,2016.955076
637.480405,21,2018.232368
595.802774,32,2019.91233
639.478893,1,2020.662454
606.347942,23,2022.10913
621.203305,10,2023.095093
221.594611,7,2023.708887
634.841612,1,2024.451057
606.235229,26,2025.942701
632.859163,2,2026.741257
213.977936,13,2027.514011
627.81116,5,2028.35781
622.336498,15,2029.563473
637.085156,1,2030.330598
354.105464,2,2031.099013
313.900057,3,2031.87393
218.043575,10,2032.632076
662.778708,2,2033.383414
310.437597,3,2034.150772
586.970301,38,2036.127007
620.415969,18,2037.564003
220.472323,8,2038.17348
633.624659,1,2038.920573
631.02228,4,2039.766485
658.787092,5,2040.647878
597.136543,32,2042.811456
229.0,1,2043.210272
190.632902,31,2044.841034
624.016604,9,2045.88899
638.045953,1,2046.716093
630.46678,4,2047.589168
626.697265,6,2048.530531
614.095218,22,2049.878459
657.346029,5,2050.708871
623.036665,10,2051.754429
631.731943,3,2052.555531
629.758215,5,2053.405741
634.803231,1,2054.17051
346.061781,10,2055.214331
629.852353,3,2056.140035
606.538216,29,2057.705066
229.0,1,2058.102391
631.164558,3,2058.946116
614.388553,13,2060.028021
615.059903,17,2061.2773
634.178272,4,2062.221702
629.119252,5,2063.091796
627.677204,6,2064.021317
362.224701,9,2064.920621
630.712719,5,2065.821039
607.204237,25,2067.271312
629.165707,5,2068.168094
584.330306,43,2070.450429
622.885721,10,2071.500999
633.924616,3,2072.384134
227.639765,2,2072.876934
627.37257,10,2073.954094
632.435249,1,2074.853383
620.161712,13,2076.090425
331.299626,3,2076.825959
620.303914,10,2077.878565
639.558248,2,2078.66411
614.75363,17,2079.833238
633.28838,5,2080.762132
632.662461,4,2081.588889
606.751751,22,2082.939501
349.710522,10,2083.96664
664.91697,2,2084.755779
227.75403,2,2085.165834
627.265804,9,2086.149333
636.726688,1,2086.901082
626.432338,5,2087.753274
622.306922,13,2088.819688
661.51483,3,2089.600975
627.664636,6,2090.531743
660.127398,6,2091.372463
623.139096,13,2092.450067
641.991684,17,2093.619947
659.063837,3,2094.357497
632.036432,3,2095.176253
638.228823,1,2095.935464
631.104652,3,2096.750922
629.438474,5,2097.600786
218.921829,9,2098.244237
638.721589,2,2099.009755
624.959769,8,2099.991074
623.153036,11,2101.176374
631.039221,4,2102.05035
636.177894,1,2102.799865
638.669767,3,2103.506394
360.2957,1,2104.156474
626.830148,7,2105.04716
615.38418,15,2106.119402
656.176472,6,2106.910733
216.416325,11,2107.560947
631.450615,3,2108.310132
631.536786,3,2109.007122
375.134463,2,2109.632524
662.162548,1,2110.30997
610.351984,12,2111.307265
178.223352,41,2112.703718
633.412386,2,2113.394812
630.065912,5,2114.119139
625.095747,6,2115.078852
616.759507,12,2116.04353
626.840839,7,2116.876041
656.025034,7,2117.695066
627.967044,8,2118.545297
636.480706,2,2119.243429
636.767764,3,2119.928207
628.201761,6,2120.732613
625.859325,7,2121.573711
605.764241,23,2122.844873
636.769944,3,2123.58077
639.45865,3,2124.294331
573.393208,53,2126.345094
225.417512,4,2126.794752
632.206232,3,2127.494139
631.164906,5,2128.259236
229.0,1,2128.634551
623.309621,11,2129.577372
212.762084,14,2130.27749
625.587331,4,2131.027376
626.480014,8,2131.860915
627.356505,1,2132.558931
633.127249,1,2133.265087
354.064152,2,2133.893714
648.759599,14,2134.877071
632.961107,2,2135.576735
638.574295,1,2136.241908
623.558842,6,2137.059938
220.268876,8,2137.619444
226.632052,3,2138.02651
633.672292,2,2138.747146
649.196686,15,2139.779437
625.741988,8,2140.659204
630.459692,2,2141.376579
227.836838,2,2141.773731
635.920517,4,2142.459435
624.075926,12,2143.459733
643.334678,18,2144.5412
628.216866,6,2145.385674
620.52772,14,2146.392966
609.597955,25,2147.709996
212.596387,14,2148.392872
625.375374,8,2149.242383
613.601414,17,2150.308921
226.695723,3,2150.708738
579.521447,66,2153.092328
227.814372,2,2153.480009
633.573675,1,2154.15799
602.37827,25,2155.494396
636.060384,6,2156.258328
638.367125,1,2156.90871
224.757572,4,2157.357718
638.911686,2,2158.041609
655.33645,7,2158.874605
638.143765,2,2159.508214
628.898702,6,2160.291717
623.796566,8,2161.160211
632.203933,5,2161.941474
612.784031,22,2163.190211
621.616942,11,2164.135717
626.892789,9,2165.024665
221.792943,7,2165.539691
218.112378,10,2166.208292
634.542795,3,2166.940878
226.53143,3,2167.351765
216.840342,11,2167.972421
224.005523,5,2168.457179
612.036986,22,2169.690819
596.73444,35,2171.259314
224.129985,5,2171.726597
636.759821,2,2172.380523
632.513919,4,2173.123483
635.280278,1,2173.789625
580.189782,42,2175.481732
633.197451,2,2176.163631
620.84391,12,2177.077964
209.95801,16,2177.817023
616.638391,13,2178.754421
632.192843,6,2179.530173
625.547816,10,2180.393812
634.897421,5,2181.079869
619.986479,12,2181.980162
608.379205,21,2183.146167
635.103005,1,2183.794245
632.278323,2,2184.475352
630.58761,6,2185.249784
615.748946,8,2186.035098
622.232135,11,2186.919279
628.743173,1,2187.553477
639.704569,19,2188.65861
229.0,1,2189.000172
637.746043,3,2189.7129
624.946142,8,2190.557109
640.175377,1,2191.176066
207.859288,18,2191.930424
647.031458,15,2192.897323
229.0,1,2193.257144
634.412031,2,2193.926875
633.405406,1,2194.584118
631.786674,3,2195.309837
608.392992,22,2196.486989
624.482084,13,2197.365125
630.992354,1,2198.007914
635.696236,2,2198.667657
625.095486,11,2199.557091
627.891145,2,2200.242199
229.0,1,2200.594388
622.128735,11,2201.470214
629.401416,3,2202.116873
632.784791,2,2202.826284
649.876252,10,2203.677013
639.902279,1,2204.33474
634.533705,2,2205.028836
221.626951,7,2205.543509
653.206897,10,2206.378333
339.857347,12,2207.292469
626.076273,7,2208.057166
630.588055,6,2208.843453
615.577747,16,2209.899006
227.813513,2,2210.265049
229.0,1,2210.634757
222.923153,6,2211.116856
617.195696,15,2212.099468
612.490094,19,2213.228055
638.04843,3,2213.933256
226.495826,3,2214.325811
220.50786,8,2214.86663
628.656903,6,2215.707371
641.386792,1,2216.338601
225.217601,4,2216.777821
633.692168,1,2217.42481
613.602728,41,2219.069302
624.004362,8,2219.898747
625.80185,10,2220.749251
617.324933,15,2221.766933
630.909412,5,2222.504402
634.776189,4,2223.252453
635.744136,3,2223.946582
620.345274,15,2224.973465
629.47549,1,2225.601782
631.548513,4,2226.335477
631.001579,4,2227.091115
652.331626,10,2227.978739
631.525552,3,2228.682131
633.30685,1,2229.304539
623.128708,15,2230.310404
621.46854,17,2231.299999
220.393938,8,2231.854899
634.628589,2,2232.531012
222.452521,6,2233.023527
633.482867,2,2233.744926
626.931923,6,2234.508913
634.384746,4,2235.269216
611.956181,19,2236.378767
651.041926,12,2237.266629
229.0,1,2237.621646
639.147562,1,2238.27338
618.238201,11,2239.192212
310.947463,6,2239.91987
219.946577,8,2240.45834
629.530816,6,2241.233674
633.199376,2,2241.918706
629.583167,2,2242.602333
623.176411,8,2243.422673
626.784566,8,2244.279112
222.654154,6,2244.764495
633.513378,2,2245.450906
628.852192,5,2246.220261
227.784651,2,2246.603294
229.0,1,2246.946069
631.008972,9,2247.816423
227.796973,2,2248.187339
218.876456,9,2248.749204
622.19573,11,2249.599222
621.393992,14,2250.547263
628.151085,4,2251.266229
622.939304,9,2252.138304
637.492489,2,2252.805232
623.924838,14,2253.784884
225.409207,4,2254.222782
377.01355,3,2254.858889
657.417849,6,2255.628843
638.068515,2,2256.304685
222.901378,6,2256.765725
623.599838,11,2257.635414
344.108825,3,2258.291832
631.074132,5,2259.018998
358.256931,5,2259.725335
631.535299,2,2260.438764
633.347429,2,2261.127257
641.424904,1,2261.762943
601.614677,26,2263.03629
626.495444,12,2263.947052
650.563119,11,2264.846824
634.898758,4,2265.589771
564.475642,62,2267.764722
366.789133,1,2268.444862
627.831763,7,2269.238002
316.957517,13,2270.130997
367.121858,3,2270.760776
632.643418,2,2271.418171
223.164389,6,2271.89032
629.22137,8,2272.695048
624.72372,9,2273.552481
644.810296,14,2274.486722
618.657015,11,2275.395624
626.691632,9,2276.268097
632.72864,2,2276.929698
367.502395,7,2277.661997
634.694247,3,2278.347644
633.549295,4,2279.079612
640.002176,2,2279.743095
632.887309,8,2280.561342
632.407618,3,2281.25937
638.149869,3,2281.904248
632.064513,7,2282.712422
630.621298,1,2283.34426
636.356152,4,2284.081062
617.939726,20,2285.209208
227.698891,2,2285.612813
317.220458,4,2286.254632
634.664511,4,2286.945349
607.327207,22,2288.138529
